1 -0.4773459 0.2963135 -0.5773154 0.3134123 -0.6820032 0.305474 -0.298493 0.3163606 -0.8048065 0.3042357 -0.5728285 0.1973898 -0.2767085 0.1807283 -0.6737291 0.1932632 -0.1787847 0.1373162 -0.2760779 0.140776
2 -1.043074 0.3179259 -0.8153413 0.2977101 -1.105324 0.3138991 -0.4440081 0.285313 -0.7672552 0.326276 -0.7441318 0.2135566 -0.5158814 0.2009441 -0.5496236 0.1867303 -0.4324253 0.1295187 -0.2853458 0.1382689
3 -0.4521741 0.288035 -0.880162 0.2946437 -0.1667748 0.2889563 -0.9044563 0.2993645 -0.5232481 0.3110241 -0.5134508 0.1894967 -0.1672657 0.1929547 -0.724448 0.1983932 -0.3967269 0.13334 -0.3016683 0.1447007
4 -0.4893853 0.3152582 -0.5353588 0.2888231 -1.370636 0.3460791 -0.760114 0.294562 -0.7032996 0.2908252 -0.3586054 0.2198306 -0.4724162 0.1846721 -0.3705731 0.1885481 -0.3013229 0.1315189 -0.5683241 0.1322897
5 -0.5753641 0.2887954 -0.3989077 0.3174592 -0.6466272 0.2966868 -0.5654467 0.2973528 -0.7391835 0.290001 -0.3158627 0.182762 -0.4513856 0.1837229 -0.6322469 0.2013659 -0.4029806 0.1329277 -0.5135494 0.1284138
6 -0.6760944 0.3152225 -0.3639654 0.2852006 -0.4150215 0.2892411 -0.978468 0.3057413 -0.5654467 0.2973528 -0.259173 0.1802508 -0.3297533 0.1920103 -0.784119 0.1918855 -0.3568225 0.1292032 -0.6520714 0.131461
7 -0.4624058 0.3059994 -0.2418458 0.2842782 -0.5118946 0.322848 -0.32396 0.2852287 -0.7383294 0.3442248 0.2106187 0.195959 -0.2422579 0.1863112 -0.3287238 0.1973258 -0.5155832 0.1380097 -0.2847319 0.1277806
8 -0.6090641 0.3094803 -0.6760944 0.3152225 -1.024504 0.2926136 -0.6781093 0.32822 -0.4361539 0.2967999 -0.1615785 0.1798646 -0.5692103 0.2001971 -0.6197786 0.2059824 -0.7672552 0.1324259 -0.5165243 0.1298744
9 -0.2839227 0.285313 -0.315081 0.3008638 -0.5891575 0.3039774 -0.4040416 0.3419828 -0.2578291 0.2936493 -0.3350587 0.1883605 -0.5272032 0.1888386 -0.6518655 0.1871627 -0.472639 0.1398661 -0.35096 0.1421977
10 -0.5934292 0.2936214 -0.545017 0.3178497 -0.6204627 0.3126092 -0.589272 0.3168931 -0.6781093 0.32822 -0.5589931 0.1854392 -0.492301 0.1853395 -0.6247707 0.1828968 -0.4670854 0.1286355 -0.3547293 0.1336281
11 -0.4706044 0.3088329 -0.6962384 0.3330662 -0.5314187 0.2998443 -0.6498909 0.2875804 -0.5880407 0.2921864 -0.222377 0.1851915 -0.2321362 0.1823306 -0.8797331 0.2050574 -0.3746934 0.1340854 -0.228941 0.1383481
12 -0.4221322 0.2918008 -0.2525908 0.2906091 -0.4795731 0.3119123 -0.6466272 0.3197359 -0.4626235 0.2914915 -0.1962327 0.1810006 -0.4035694 0.1970447 -0.3826743 0.1965077 -0.4516152 0.1287301 -0.3934744 0.1284813
13 -0.7641174 0.3045893 -0.6190392 0.2897517 -0.7418251 0.3319723 -0.4922115 0.2879515 -0.6681797 0.2919664 -0.6671423 0.20093 -0.5226968 0.1848272 -0.4639871 0.1938775 -0.391731 0.1371997 -0.3755801 0.1311128
14 -0.8165262 0.2898054 -0.5336403 0.3142937 -0.4988949 0.290001 -0.8979416 0.3061654 -0.3442197 0.294224 -0.6052459 0.1905412 -0.4579911 0.1851215 -0.6393757 0.185202 -0.4706044 0.1381143 -0.4815482 0.1284099
15 -0.6135329 0.2989429 -0.4122448 0.3041433 -0.2483862 0.2881479 -0.4895482 0.2871321 -0.5658078 0.2862242 -0.6742814 0.1831744 -0.0942032 0.1941687 -0.7930001 0.1885661 -0.4704049 0.135338 -0.4325991 0.1282899
16 -0.7694305 0.2881077 -0.978468 0.3057413 -0.3525602 0.3187087 -0.7882278 0.2920488 -0.3627787 0.2847225 -0.2288883 0.1879132 -0.6183317 0.189867 -0.4811472 0.19368 -0.5134508 0.1339944 -0.4658415 0.1320693
17 -0.3105711 0.2986563 -0.5075144 0.2926302 -1.007641 0.29644 -0.3898064 0.2954577 -0.6190392 0.2897517 0.1266966 0.1903461 -0.2587515 0.1801021 -0.441539 0.1816236 -0.509426 0.1346382 -0.5040334 0.135108
18 -0.5050743 0.3052547 -0.6869552 0.29644 -0.6513001 0.3088166 -0.5314187 0.2998443 -0.3804638 0.331482 -0.503112 0.187472 -0.2632906 0.1943453 -0.2525908 0.2056476 -0.3041727 0.1321518 -0.5290771 0.1283607
19 -0.9044563 0.2993645 -0.7641174 0.3045893 -0.5029516 0.2912403 -0.3627787 0.2847225 -0.8001193 0.2945349 -0.3391449 0.1846723 -0.5187198 0.193997 -0.4120255 0.1945172 -0.409995 0.1312434 -0.3025512 0.1424595
20 -0.5353588 0.2888231 -0.2679025 0.2994175 -0.6046245 0.2860954 -0.315081 0.3008638 -0.7537718 0.2931823 -0.3254224 0.1808101 -0.3483067 0.1872138 -0.1627593 0.1805258 -0.4928745 0.1335226 -0.3316208 0.130758
21 -0.5336403 0.3142937 -0.6405034 0.3060092 -0.2763448 0.3041763 -0.718763 0.3144996 -0.5029516 0.2912403 -0.2624566 0.1814053 -0.3586574 0.2004759 -0.4887347 0.2034554 -0.3982973 0.1292923 -0.4847918 0.1288628
22 -0.5118946 0.322848 -0.5861751 0.330531 -0.6626105 0.3006705 -0.5589572 0.2955253 -0.4361539 0.2967999 -0.4616028 0.2017734 -0.4806507 0.1830231 -0.4150215 0.1952504 -0.372595 0.1336978 -0.3934744 0.1284813
23 -0.6737291 0.2932916 -0.9258242 0.3035119 -0.3718742 0.2883707 -0.4440081 0.285313 -0.6498909 0.2875804 -0.5888157 0.1822303 -0.4068029 0.1978621 -0.6562459 0.199119 -0.6571147 0.1398295 -0.3557175 0.1338192
24 -0.4553876 0.3401659 -0.4454704 0.2858018 -0.1443423 0.3104092 -0.4269293 0.3097273 -0.8048065 0.3042357 -0.2797226 0.1873714 -0.2833944 0.1829349 -0.532878 0.1899145 -0.4068029 0.1399097 -0.4742063 0.1372695
25 -0.2503657 0.289309 -0.4655471 0.3240768 -0.5001261 0.3188943 -0.6479829 0.2871211 -0.5248061 0.3271514 -0.4190873 0.1838591 -0.5114418 0.2000251 -0.1864115 0.2037784 -0.4763259 0.1299615 -0.4304839 0.1292162
26 -0.3904272 0.3139453 -0.7472144 0.3106302 -0.4521741 0.288035 -0.7939519 0.3018934 -0.6232889 0.2908252 -0.391317 0.2040348 -0.2525908 0.1837974 -0.463756 0.1863361 -0.532723 0.1309276 -0.5793161 0.1336539
27 -0.4444945 0.3163113 -0.8299061 0.3096375 -0.4221322 0.2918008 -0.4192584 0.3068198 -0.3064596 0.2966316 -0.2263315 0.1800112 -0.5310536 0.1863865 -0.4019599 0.1877415 -0.6295343 0.1420536 -0.6159677 0.1360188
28 -0.5137517 0.3080179 -0.6405034 0.3060092 -0.6760944 0.3152225 -0.7887141 0.310103 -0.4263339 0.2933054 -0.2284831 0.1808742 -0.6393757 0.185202 -0.6183317 0.189867 -0.4851707 0.131222 -0.515491 0.1354837
29 -0.7271535 0.2962491 -0.8540775 0.3246537 -0.3483067 0.296011 -0.5994486 0.29522 -0.5880407 0.2921864 -0.4678209 0.1804489 -0.3434496 0.18587 -0.2525908 0.1837974 -0.7046103 0.1362524 -0.437144 0.1277607
30 -0.5654467 0.2973528 -0.8299061 0.3096375 -0.654222 0.2985827 -0.5790339 0.2897793 -0.4895482 0.2871321 -0.3320516 0.1826845 -0.3157582 0.1993157 -0.6093794 0.2006531 -0.3351323 0.1388674 -0.5236633 0.1308204
31 -0.3814431 0.2921694 -0.4221322 0.2918008 -0.6076549 0.286866 -0.7887141 0.310103 -0.8197099 0.2904481 -0.4454338 0.1860151 -0.4372467 0.1879575 -0.8536807 0.1990582 -0.5347789 0.1311954 -0.6590445 0.1295932
32 -0.5336403 0.3142937 -0.6931472 0.3082206 -0.315081 0.3008638 -0.6204627 0.3126092 -0.6135329 0.2989429 -0.2469721 0.1817145 -0.5141857 0.1832305 -0.3275517 0.181414 -0.4922115 0.1287758 -0.3443924 0.1333146
33 -0.6051274 0.2862234 -0.6397767 0.2949719 -0.4552198 0.2890455 -0.5245245 0.2977749 -0.2411621 0.2838724 0.2015907 0.1834758 -0.3992475 0.2061682 -0.6295188 0.1836477 -0.5360095 0.1302899 -0.3831403 0.1340242
34 -0.3212048 0.328448 -0.8452979 0.3039391 -0.3654598 0.2858018 -0.9141145 0.2936214 -0.7350414 0.298035 -0.5152453 0.1933074 -0.6751462 0.1962897 -0.6786684 0.1862385 -0.5844836 0.1364553 -0.4627446 0.1316091
35 -0.6947134 0.2982805 -0.6325226 0.3293263 -0.9088558 0.2926302 -0.7481904 0.2919664 -0.4095055 0.2872437 -0.364311 0.1915868 -0.5888157 0.1822303 -0.570978 0.1846673 -0.2142631 0.1285146 -0.3694936 0.1382256
36 -0.298493 0.3163606 -0.4873176 0.2864445 -0.6718492 0.3029629 -1.030958 0.2937334 -0.8553787 0.2976293 -0.4760827 0.1854218 -0.259173 0.1802508 -0.7427764 0.1861281 -0.4733362 0.1357798 -0.5550173 0.1296125
37 -0.4521741 0.288035 -0.5674565 0.2866688 0.4122448 0.3041433 -0.8401246 0.294562 -0.3778772 0.2907584 -0.432513 0.1908324 -0.4826089 0.1802409 -0.42216 0.1808965 -0.4755828 0.1418114 -0.3530614 0.1386775
38 -0.5726107 0.2993628 -0.2827681 0.2847225 -0.4719207 0.2945429 -0.7433369 0.2909078 -0.5773154 0.3134123 -0.2490494 0.1961203 -0.6632942 0.1839166 -0.4596245 0.1820399 -0.3428392 0.1281015 -0.4140113 0.1305281
39 -0.6466272 0.3197359 -0.4971494 0.302717 -0.901701 0.3156175 -0.9946226 0.3012235 -1.083763 0.3175872 -0.6216882 0.1995264 -0.1657111 0.1821648 -0.2314424 0.1820548 -0.392779 0.1311766 -0.4418627 0.1297115
40 -0.4655471 0.3240768 -0.7472144 0.3106302 -0.3946542 0.2973507 -0.7271535 0.2962491 -0.6626105 0.3006705 -0.2898155 0.1850322 -0.5455859 0.1923106 -0.4549134 0.1918832 -0.5094534 0.1440164 -0.5920554 0.1292362
41 -0.5353588 0.2888231 -0.7271535 0.2962491 -0.6523611 0.2881745 -0.5336403 0.3142937 -0.6955085 0.2890455 -0.3938145 0.1900144 -0.3853158 0.1836838 -0.6631313 0.1972504 -0.6267525 0.1332685 -0.4814655 0.1397808
42 -1.232722 0.3080399 -0.6718492 0.3029629 -0.6626105 0.3006705 -0.3814431 0.2921694 -0.3610133 0.284009 -0.3261278 0.196526 -0.6007314 0.1869286 -0.4417412 0.1852099 -0.5934467 0.1435037 -0.4494423 0.1321486
43 -0.5674565 0.2866688 -0.5773154 0.3134123 -0.7291634 0.2878092 -0.5389965 0.3021089 -0.9202636 0.2947801 -0.54242 0.1986612 -0.1358847 0.1843959 -0.2632906 0.1943453 -0.6183317 0.1342562 -0.5565409 0.1318579
44 -0.2679025 0.2994175 -0.3405208 0.292599 -0.5589572 0.2955253 -0.3342021 0.2898054 -1.034628 0.3012501 -0.3470727 0.1917946 -0.6490899 0.1920971 -0.2948579 0.1924664 -0.4371224 0.134265 -0.4499169 0.137745
45 -0.3694039 0.2873836 -0.5232481 0.3110241 -0.4825218 0.2849592 -0.7346469 0.3076892 -0.4058358 0.301682 -0.177622 0.1798274 -0.2624566 0.1814053 -0.5600447 0.18861 -0.5928527 0.1364014 -0.4827959 0.1371991
46 -1.005963 0.3033001 -0.5234441 0.2854031 0.1784077 0.2989291 -0.6204627 0.3126092 -0.4058358 0.301682 -0.2328654 0.18262 -0.6216882 0.1904248 -0.3840132 0.2076713 -0.5229654 0.1296522 -0.4947929 0.1376333
47 -0.2572955 0.3215458 -0.3694039 0.2873836 -0.6023722 0.320684 -1.007641 0.29644 -0.3377835 0.3117745 -0.5141813 0.2089989 -0.2529578 0.1904366 -0.7125243 0.1888271 -0.4279138 0.1300997 -0.5100355 0.1290107
48 -0.5790339 0.2897793 -0.8109302 0.325427 -0.5314187 0.2998443 -0.6027123 0.3355536 -0.4120725 0.2881745 -0.147151 0.1919215 -0.5030311 0.1982766 -0.1309693 0.1935411 -0.5414156 0.1289154 -0.4448484 0.1301674
49 -0.4183685 0.2904481 -0.6626105 0.3006705 -0.2578291 0.2936493 -0.3227734 0.2846944 -0.942893 0.3151601 -0.2270984 0.1803193 -0.3365484 0.1940278 -0.4499169 0.1948009 -0.6083855 0.1311419 -0.5842531 0.1311966
50 -0.96096 0.3187736 -0.4549134 0.303394 -0.483116 0.2851465 -0.4183685 0.3254136 -1.064996 0.3141322 -0.3742395 0.1942597 -0.3050687 0.1845253 -0.5030311 0.1982766 -0.4473976 0.1318346 -0.3622925 0.130217
51 -0.7887141 0.310103 -0.120628 0.3475269 -0.4073069 0.2864445 -0.4893853 0.3152582 -0.5861751 0.330531 -0.3287238 0.1973258 -0.2898315 0.1971017 -0.6051274 0.1849265 -0.5706452 0.1392898 -0.2821844 0.1374868
52 -0.6616312 0.3237908 -0.4706044 0.3088329 0.3778772 0.2907584 -0.4988949 0.290001 -0.8236369 0.2912403 -0.2785704 0.1813452 -0.4598327 0.1855101 -0.4893853 0.1993868 -0.3417453 0.134547 -0.2006322 0.1384033
53 -0.6690496 0.3396611 -0.2466415 0.2871211 -0.6947134 0.2982805 -0.9659258 0.3033794 -0.8639649 0.2914915 -0.4436925 0.1933883 -0.3654516 0.1828309 -0.7931678 0.1931394 -0.3436096 0.1282489 -0.4385189 0.1291997
54 -0.9353894 0.2976293 -0.4122448 0.3041433 -0.4015047 0.2843256 -0.7625757 0.337204 -0.7357068 0.2892411 -0.7865342 0.1945983 -0.6600984 0.1858938 -0.3254224 0.1808101 -0.3826743 0.1355512 -0.4792903 0.1292247
55 -0.6122595 0.288035 -0.6631313 0.3118803 0.2763448 0.3041763 -0.3371881 0.2911283 -0.9493471 0.2929382 -0.3389799 0.1947455 -0.3858131 0.1798646 -0.6143292 0.1864385 -0.526042 0.1290008 -0.1775185 0.1301241
56 -0.2888775 0.2878348 -0.6681797 0.2919664 -0.8602013 0.3161355 -0.4221322 0.2918008 -0.5804962 0.3015667 -0.7134123 0.1865591 -0.3815883 0.1827654 -0.8162864 0.1894916 -0.5981925 0.1318774 -0.2721385 0.1306535
57 -0.6498909 0.2875804 -0.5126097 0.2941773 -0.5478424 0.2923799 -1.064996 0.3141322 -0.3755834 0.30772 -0.2445762 0.1808197 -0.6690496 0.2077197 -0.4949508 0.1928167 -0.394534 0.1377067 -0.2656545 0.1333318
58 -0.7081851 0.291939 -0.6955085 0.2890455 -0.5322168 0.2879237 -0.5574813 0.3217194 -0.8443458 0.3127373 -0.4083848 0.1892898 -0.485354 0.1985192 -0.3952086 0.2050838 -0.6588844 0.1313147 -0.524308 0.1277474
59 -0.3814431 0.2921694 -0.3631672 0.3024355 -0.1228033 0.2862234 -0.6027123 0.3355536 -0.7937771 0.2932096 -0.7545091 0.1833572 -0.3188714 0.1942757 -0.3690975 0.1928791 -0.2136833 0.1283389 -0.5770908 0.1389391
60 -0.5232481 0.3110241 -0.785508 0.3429614 -0.7481904 0.2919664 -0.901701 0.3156175 -0.6632942 0.2907976 -0.447189 0.1828303 -0.4566041 0.1814144 -0.6416545 0.1855604 -0.4145165 0.1334162 -0.6325541 0.1359237
61 -0.718763 0.3144996 -0.4183685 0.2904481 -0.2789569 0.3350406 -0.6632942 0.2907976 -0.9115175 0.3088833 -0.3938145 0.1900144 -0.4040211 0.1882392 -0.5773681 0.2134269 -0.3604871 0.1283754 -0.2773778 0.1386393
62 -0.8708284 0.3092315 -0.8072925 0.2960321 -0.5726107 0.2993628 -0.3377835 0.3117745 -0.4192584 0.3068198 -0.6290332 0.1976155 -0.4424548 0.1973475 -0.4702908 0.2037595 -0.4068029 0.1399097 -0.3448838 0.1351795
63 -0.3292056 0.2875804 -0.5232481 0.3110241 -0.4773459 0.2963135 -0.4122448 0.3041433 -0.3371881 0.2911283 -0.7757442 0.1907231 -0.547272 0.1863047 -0.4775931 0.1892293 -0.4453329 0.1432302 -0.5170783 0.1357044
64 -0.3313284 0.3087051 -0.4922115 0.2879515 0.7127714 0.3025479 -0.7495613 0.3219938 -0.9808293 0.3227486 -0.3833899 0.1873995 -0.3774309 0.1817368 -0.1634846 0.1809299 -0.4183685 0.1455294 -0.4338031 0.1297331
65 -0.7350414 0.298035 -0.3528071 0.2979685 -0.3898064 0.2954577 -0.6281424 0.2920488 -0.5880407 0.2921864 -0.4229127 0.1810637 -0.3389799 0.1947455 -0.1986707 0.1995936 -0.5170783 0.1357044 -0.5606165 0.135652
66 -0.6204627 0.3126092 -0.3916718 0.3365049 -0.7137665 0.2932096 -0.3694039 0.2873836 -0.3690975 0.3049687 -0.3516936 0.193102 -0.6367032 0.1958528 -0.4760827 0.1854218 -0.528772 0.1360985 -0.5157248 0.1297682
