1 -0.1323296 0.2072962 -0.00327379 0.1825654 0.09105038 0.2136349 0.00420143 0.2142335 -0.1155928 0.2207174
2 0.7874807 0.2080235 0.8337095 0.207665 0.4828607 0.2026047 0.6384837 0.2024213 0.7118977 0.2065663
3 -0.2625649 0.1995829 -0.3312557 0.1721421 -0.4840608 0.2343605 -0.5982936 0.2100473 -0.1971205 0.2123736
4 -0.4762494 0.2212361 -0.3301642 0.1831309 -0.2810614 0.1847173 -0.5007701 0.1834607 -0.2852165 0.2087245
5 -0.5718678 0.1993274 -0.3972849 0.21108 0.01916614 0.2058931 -0.2922969 0.1940659 -0.3880805 0.2125679
6 0.4085222 0.2256184 0.4816344 0.218365 0.7134984 0.1848833 0.7607598 0.2185186 0.6666743 0.16639
7 -0.1278556 0.2250451 -0.7360834 0.225453 -0.5447362 0.1823612 -0.3578993 0.1801299 -0.2506858 0.1950038
8 0.311745 0.2425107 0.5713091 0.2043367 0.350106 0.1704804 0.6144609 0.2092243 0.6141857 0.2293479
9 0.5755804 0.2018278 0.5385228 0.2013637 0.3445459 0.1984917 0.3589508 0.1994209 0.04510608 0.1928943
10 0.2092519 0.2265547 -0.336709 0.1816039 -0.1495129 0.1929763 0.04088031 0.198896 -0.2645732 0.2019557
11 0.1036582 0.2134289 0.7194054 0.2121911 0.6597561 0.2056167 0.2020126 0.1986065 0.5221579 0.2123218
12 0.6335585 0.2054704 0.6562373 0.2318007 0.1118663 0.2153475 0.5069743 0.222765 0.3026842 0.2107058
13 0.0625137 0.1921307 0.2636681 0.1763433 0.1091245 0.2061316 0.131507 0.2067107 -0.03658165 0.1906123
14 -0.3358313 0.2052561 -0.004776906 0.1909597 -0.06052122 0.1787438 0.01914733 0.2000178 -0.1917145 0.210003
15 0.075313 0.2134544 0.674096 0.1928854 0.5785194 0.2300685 0.1852396 0.1948407 0.6723516 0.2234793
16 -0.5722243 0.2022421 -0.3324056 0.2427997 -0.653868 0.1893947 -0.5836752 0.2037429 -0.1165421 0.2245807
17 -0.6243522 0.2075996 -0.6247235 0.2117889 -0.3866435 0.2202586 -0.101412 0.1905368 -0.4597956 0.2381688
18 -0.3181905 0.2065683 -0.6688556 0.1973316 -0.2135762 0.2176584 -0.5224323 0.1752388 -0.3903861 0.2121649
19 0.5905391 0.1942036 0.02888684 0.2147976 0.1811191 0.1819436 0.4609664 0.2091534 0.2642641 0.2125236
20 0.1173744 0.1978356 -0.009540089 0.1996997 0.1082828 0.1819094 0.3607123 0.2115651 0.04200191 0.2051776
21 0.5807409 0.2107695 0.563024 0.194143 0.1884641 0.2130512 0.7237446 0.2062724 0.8738806 0.2341612
22 -0.3874508 0.1900442 -0.3632028 0.2130711 -0.4750481 0.1785593 -0.4194976 0.204997 -0.4852232 0.210049
23 -0.6845384 0.2104312 -0.5557048 0.2122084 -0.5982932 0.2054976 -0.4330431 0.2153442 -0.4835761 0.1863356
24 0.3869374 0.1967131 -0.3255369 0.2224197 0.2895356 0.2146394 -0.1756048 0.2123425 -0.06066013 0.2015456
25 0.1781299 0.2053106 -0.03111745 0.1992163 -0.03344176 0.2112892 0.1346476 0.1850727 0.1317969 0.2251603
26 -0.7444848 0.2004588 -0.3084701 0.2118368 -0.4174636 0.2093849 -0.4955298 0.1909412 -0.9619071 0.1957876
27 -0.1846173 0.2146528 -0.3818889 0.218067 -0.6681944 0.2045531 -0.5057586 0.1851134 -0.2302009 0.2135961
28 0.03286685 0.2148402 -0.1165653 0.2011826 0.1285838 0.2081659 -0.07004581 0.2113364 0.2040609 0.1951793
29 -0.4330883 0.196922 -0.4765643 0.2086591 -0.5508511 0.2142037 -0.9069468 0.1978325 -0.3897441 0.202101
30 0.3267818 0.2274401 0.1815718 0.1911995 0.004800952 0.2042043 0.3836271 0.2134685 0.2716319 0.2038509
31 -0.486172 0.1908652 -0.282046 0.194942 -0.3487505 0.1966049 -0.2896174 0.2104255 -0.1041931 0.2193838
32 0.2793916 0.2122344 0.1513275 0.2244362 0.2025524 0.1863175 0.4398458 0.2142138 0.6284297 0.1790077
33 -0.65962 0.1954469 -0.1418606 0.2083593 -0.06572184 0.1946704 -0.6937603 0.2417158 -0.6655884 0.2170644
34 -0.2024933 0.1983064 0.0103589 0.2223145 0.12625 0.2120704 -0.1948004 0.2076141 0.09113958 0.2067282
35 0.859979 0.2094385 0.7983689 0.1984234 0.6672515 0.1889064 0.6775223 0.2143104 0.7863987 0.1879906
36 -0.1835501 0.181084 0.01546412 0.2028452 0.1409935 0.208292 -0.128208 0.2100378 -0.3576086 0.1995665
37 -0.054468 0.2041241 -0.02967109 0.2177547 0.4624103 0.211782 -0.2377452 0.194143 -0.4763133 0.2368642
38 0.7510579 0.2129737 0.6854785 0.198352 0.9357933 0.2079827 0.4204078 0.2152317 0.5474099 0.2058575
39 -0.5648073 0.1825682 -0.4049524 0.2070898 -0.6593706 0.1901506 -0.6911339 0.2190129 -0.2304656 0.20547
40 -0.9488372 0.197475 -1.210908 0.212818 -1.488509 0.1939975 -1.031166 0.2330351 -0.8036711 0.2192907
41 -0.2795458 0.2148818 -0.1505666 0.1767825 0.01250009 0.1859485 -0.3108077 0.183843 -0.4802921 0.208553
42 0.05423128 0.2260941 -0.3029421 0.2080095 -0.2794007 0.2413921 -0.4218281 0.2040362 -0.07971209 0.156861
43 -0.9843557 0.1770272 -0.8749856 0.1934316 -0.7601999 0.2248281 -1.618656 0.1971122 -1.233376 0.2111906
44 -0.2218514 0.2034761 0.06047904 0.2062166 -0.2377714 0.2124501 -0.0847821 0.1981902 -0.1425864 0.2274214
45 1.468371 0.2214254 1.434019 0.1770002 0.6012097 0.1905319 1.262697 0.2225302 0.8460324 0.2218664
46 0.02641982 0.1921942 0.1532437 0.2021635 0.1143971 0.2011128 0.4717133 0.1887094 0.6426865 0.1884868
47 -0.05000243 0.1939992 -0.002549353 0.2088455 0.2419843 0.2161158 -0.008467722 0.2174155 0.04164608 0.2113345
48 -0.4138474 0.211625 -0.2643425 0.2090893 -0.2795596 0.2149583 -0.3027273 0.2023555 -0.1414077 0.235106
49 0.1791758 0.2115158 0.554721 0.2203302 0.565633 0.190675 0.5073027 0.1983548 0.2839417 0.2017127
50 -0.3201644 0.1745045 -0.0756685 0.2035828 -0.1127086 0.2128567 -0.02338782 0.2141081 -0.09438753 0.2006642
51 0.3104558 0.2158296 0.1498999 0.207302 0.6254744 0.2067577 -0.1127065 0.1945355 0.4521025 0.1963049
52 -0.5119214 0.2197721 -0.3403553 0.2127787 -0.225494 0.1799156 -0.4381257 0.2175362 -0.2378757 0.2074237
53 0.4040784 0.1982978 0.1971914 0.1920493 0.3857518 0.2011399 -0.1836888 0.1980783 0.2507714 0.2087296
54 0.3814251 0.2271291 0.6965746 0.185899 0.2542497 0.2159982 0.8579358 0.2152874 1.020106 0.1868151
55 0.04519951 0.2087576 -0.2852389 0.2033814 -0.4154212 0.188447 -0.4773644 0.1937764 -0.216308 0.1983129
56 0.8189538 0.196865 0.4858638 0.2229251 0.658935 0.2108302 0.6317322 0.1858824 0.2255078 0.2236479
57 0.4676732 0.2051877 0.3977315 0.1964274 0.01776493 0.2181302 0.2831123 0.2209452 0.1141118 0.2067025
58 0.5293714 0.2226089 0.4661358 0.1949832 0.2528699 0.1857489 0.2258623 0.2087664 0.2651773 0.1824768
59 -0.650896 0.1979185 -0.5519552 0.2098976 -0.6603269 0.1899864 -0.3046389 0.2183378 -0.8556161 0.2122423
60 -0.2481764 0.2089318 -1.063552 0.2152652 -0.7863949 0.20253 -0.4431019 0.1954264 -0.8258799 0.219309
61 0.7948167 0.1824389 0.7229997 0.1988552 0.9146188 0.1791421 0.7622972 0.1976379 1.262355 0.1943279
62 -0.6568177 0.1923991 -0.6602848 0.2031219 -1.107407 0.1959809 -0.8362766 0.2327079 -0.759267 0.2091078
63 0.4757584 0.1867051 0.5927071 0.1995029 0.5934706 0.1909128 0.8596711 0.1854286 0.2790172 0.1901746
64 0.1214071 0.2129439 -0.3594984 0.1943519 -0.1614003 0.2078832 0.1409222 0.189658 0.19459 0.1877569
65 -0.3336188 0.2200011 -0.08080813 0.2434637 -0.01082183 0.2079712 -0.2835262 0.2020717 -0.3579657 0.2030611
66 0.1465255 0.1930439 0.1942099 0.2123939 0.04893159 0.2084776 0.4748564 0.2074509 0.49745 0.2228693
67 0.1547372 0.2097683 0.4602798 0.2070339 0.6503396 0.1843399 0.4809954 0.2141395 0.3947723 0.205247
68 0.1009091 0.2001091 0.1158873 0.1968633 0.3487555 0.2096048 0.3389006 0.1931686 0.1989702 0.2205359
69 -1.076873 0.2174418 -0.6954238 0.2382767 -0.7311655 0.2085993 -0.89145 0.1789308 -0.391031 0.1972182
70 -0.3341972 0.1854506 -0.04747533 0.2088745 -0.1472179 0.1979251 -0.2159828 0.1977895 0.05579847 0.2266452
71 -0.5029656 0.1976971 -0.4810673 0.1806133 -0.3831721 0.217012 -0.4493105 0.2066638 -0.4515435 0.2000391
72 0.004136949 0.1959738 -0.08324631 0.1891317 -0.3166837 0.2275071 0.4273617 0.2460678 -0.06776699 0.2123104
73 0.2610884 0.1921558 0.4037288 0.1888974 0.6738045 0.2147491 0.2589362 0.2071482 0.1286106 0.1930988
74 0.2590122 0.2130143 0.2430599 0.2008034 -0.1245782 0.218258 -0.0003650257 0.2192522 -0.1646267 0.2102469
75 0.9509856 0.2066993 1.473417 0.1937802 0.5754578 0.183981 0.7132256 0.2098955 0.9505471 0.209147
76 -0.2539973 0.2065217 -0.4883374 0.2188564 -0.7255898 0.1844213 -0.428708 0.2244731 -0.5472068 0.2097395
77 0.2629651 0.2095684 -0.1421769 0.1966044 0.2141447 0.2011877 0.3362307 0.1737822 -0.1726286 0.1825594
78 0.2918781 0.2183255 -0.03586912 0.2246211 -0.02148214 0.1988662 -0.1629396 0.2187875 -0.002876589 0.2493877
79 0.2045465 0.225541 0.8525032 0.1867348 0.2579506 0.2102773 0.6608514 0.1983805 0.7444328 0.215958
80 -0.4085612 0.182818 -0.4392043 0.2359597 -0.2629573 0.1927345 -0.6069512 0.1902332 -0.4417092 0.1974066
81 0.2783877 0.208215 0.3987226 0.2108187 0.351934 0.2169942 0.478714 0.2105426 0.240859 0.2333657
82 0.9235231 0.1889773 0.7691247 0.1784154 1.248007 0.2269594 0.8226597 0.2007262 0.490222 0.1939298
83 0.08905621 0.205198 0.04106455 0.1926182 -0.1380009 0.206476 0.02630915 0.2209677 0.01714499 0.2022026
84 0.07530004 0.216649 0.2806807 0.1903806 0.630826 0.2002386 0.1591818 0.2113919 0.374258 0.190692
85 0.4344941 0.1819888 0.5934652 0.2270015 0.4933806 0.1961145 0.4426716 0.2199953 0.4039452 0.1855527
86 -0.4925137 0.1876942 -0.7900709 0.1814681 -1.032887 0.1976298 -0.4499854 0.2176696 -0.3296329 0.1798095
87 0.2856445 0.226054 0.3417053 0.2134982 0.09153586 0.2048353 0.1283932 0.1928665 0.3500469 0.1808875
88 -0.1799071 0.1985063 0.2172442 0.2080703 -0.1434805 0.2364688 -0.1437852 0.2025588 0.2744041 0.2319708
89 0.192955 0.2099441 -0.0308229 0.2161481 0.2681083 0.2214102 0.4202324 0.2138233 0.1397624 0.2119858
90 0.6164807 0.20284 0.6065707 0.2191226 0.6066935 0.1857672 0.5065217 0.2203616 0.4572723 0.2365843
91 0.391917 0.2103818 0.07117754 0.2239199 0.792512 0.1874459 0.3055467 0.1844776 0.2377961 0.2170971
92 -0.0304767 0.1838758 0.4567095 0.2074691 0.216611 0.2065434 0.3744214 0.2171426 0.08485574 0.1956295
93 1.038763 0.1997634 1.385326 0.1983127 1.527283 0.1929274 1.921485 0.2149995 1.585909 0.1953965
94 0.03355165 0.2046195 0.5099953 0.2105927 0.399261 0.2003549 -0.02995046 0.1759666 0.2604093 0.1916823
95 -0.3781355 0.2057727 -0.2268752 0.19422 0.1585894 0.1927368 0.0953661 0.1869352 -0.266495 0.1965423
96 -0.1423773 0.1923681 -0.2596403 0.2084111 0.09551481 0.1981871 -0.2848252 0.1918206 -0.2231679 0.2067798
97 0.4992852 0.2102246 0.3389082 0.2104181 0.1987903 0.1854306 0.6654771 0.2282187 0.4465902 0.2204713
98 -0.5103279 0.1959846 -0.8332769 0.2421962 -0.481665 0.2306115 -0.1152087 0.2124981 -0.5098807 0.2062454
99 -0.4303608 0.2031284 -0.276488 0.1855647 -0.3118009 0.2134522 -0.7818485 0.2148627 -0.6071326 0.2249622
100 0.2408381 0.2163895 0.3539017 0.2329689 0.06783679 0.1862467 0.06131789 0.1774328 0.2771614 0.2327614
101 0.002083643 0.2126449 -0.5532322 0.2172001 0.1879804 0.1939127 0.09092966 0.2040245 -0.1119559 0.1963049
102 0.009450491 0.1940422 0.06106145 0.2121117 -0.5233136 0.2084358 -0.1317056 0.2059801 -0.2503658 0.2044481
103 0.6953674 0.2088552 0.3569463 0.193122 0.3422683 0.2249424 0.462105 0.1891472 0.6693643 0.2054841
104 0.7447505 0.2169013 0.7785051 0.2140802 0.4676915 0.1950991 1.149012 0.1803643 0.3485748 0.2010361
105 0.1549871 0.1975357 0.4605494 0.2211964 0.1605834 0.2014405 0.4163545 0.2105349 0.5245028 0.2113077
106 -0.714381 0.209629 -0.7013868 0.2121668 -0.3397265 0.2124465 -0.5894429 0.2356125 -0.7576145 0.21181
107 0.146074 0.2004188 0.1058844 0.189106 0.0338633 0.194944 0.2241784 0.2060622 -0.2333452 0.175912
108 -0.4571437 0.2114215 -0.4867071 0.2093332 -0.2161349 0.2386054 -0.4469551 0.2109476 -0.4951131 0.2167724
109 -0.07541923 0.1696001 -0.2747958 0.2387157 0.1125964 0.2044623 -0.1950036 0.2166975 0.04796119 0.2217734
110 -1.474622 0.1961423 -1.054997 0.203241 -0.428751 0.2034497 -1.475153 0.2187369 -1.056298 0.207383
111 1.07299 0.1855896 1.142421 0.187974 0.5547039 0.2089059 0.9028039 0.1918328 0.4901 0.1958261
112 0.2898201 0.200829 0.2779774 0.2287607 1.087451 0.1964265 0.3891063 0.2313176 0.4857778 0.1955533
113 -0.09887585 0.1856621 0.235472 0.1851776 0.2583282 0.1892066 0.3814024 0.2047215 0.1536834 0.1989264
114 -0.2134033 0.2006157 -0.5623088 0.2149433 -0.2512674 0.2398344 -0.8852099 0.2020538 -0.2678924 0.2133701
115 -0.2858217 0.1973309 -0.02977381 0.2175794 0.4567821 0.1996437 0.2163285 0.2001373 0.2343802 0.213997
116 0.1945299 0.2032335 0.3409326 0.2210622 0.06384259 0.2138801 0.2706803 0.2193729 -0.09884315 0.2034026
117 -0.417785 0.1921933 -0.323322 0.2292389 -0.3663057 0.1980193 -0.4625649 0.1996719 -0.5794415 0.2075835
118 0.08497493 0.229264 0.8836832 0.2163025 0.3659993 0.2248872 0.1647811 0.2022874 0.2129106 0.2103571
119 -0.1543352 0.2280045 -0.4402803 0.2098571 -0.4833392 0.2253753 -0.4954263 0.2100033 -0.5976499 0.197014
120 -0.3131976 0.2161272 -0.0563036 0.1928723 -0.1206198 0.2071323 0.1403364 0.1972817 -0.09222396 0.207184
121 0.04681879 0.2154135 0.1374379 0.2279554 -0.2617355 0.1886738 0.08679677 0.1864173 0.007830718 0.189951
122 -0.6691058 0.1813172 -1.057127 0.2155278 -0.665198 0.1991742 -0.3046979 0.1860413 -0.4639862 0.1749027
123 -0.741833 0.1983752 -0.7030002 0.2178278 -1.11279 0.1970654 -0.6106751 0.2216545 -0.7727851 0.2331926
124 -0.2030262 0.1783851 0.1166123 0.207443 -0.2641093 0.2027124 -0.08928105 0.1994979 -0.09850935 0.2076462
125 -0.07424134 0.1922704 -0.2376402 0.212707 -0.2943228 0.1854058 -0.2014011 0.2175633 -0.1845347 0.2510899
126 -0.3591033 0.2210927 -0.08722349 0.1947771 -0.3631744 0.2177566 -0.2679719 0.2142701 -0.4352218 0.2033827
127 -0.4031714 0.210657 -0.07979148 0.1925123 -0.263197 0.1937067 -0.2534259 0.2385336 -0.3066004 0.2015939
128 0.2639053 0.2004895 0.05630019 0.2152692 0.3431061 0.2221537 0.3154345 0.2067559 0.110401 0.1773005
129 0.1437024 0.212043 -0.2220423 0.1907878 -0.2632376 0.2002254 -0.25764 0.2021006 -0.3679892 0.2056235
130 -0.2604732 0.2127203 0.06229578 0.204177 -0.4333147 0.1848074 -0.3374881 0.2034316 -0.2628803 0.2022574
131 0.7121834 0.1951893 0.8255937 0.1788758 1.214004 0.2008928 0.9495957 0.1820785 1.284678 0.1765967
132 0.7970058 0.218694 0.3335933 0.2183288 0.3194467 0.2047181 0.6583697 0.2087774 0.0511998 0.1813153
133 0.3906157 0.2060364 0.5211957 0.2077547 0.6368119 0.1859091 0.2568504 0.1985966 0.56911 0.1850913
134 -0.3162653 0.2064825 -0.05601131 0.1754122 -0.2169002 0.1984024 -0.04797239 0.1939024 0.06157664 0.1967006
135 -0.1399724 0.2122073 0.2896392 0.2044843 -0.03943397 0.2167534 0.1360975 0.189045 0.3080514 0.204619
136 -0.7565428 0.1833852 -0.5544896 0.193486 -0.5501303 0.2030136 -0.3076981 0.2404292 -0.6009475 0.2396882
137 0.3873603 0.1982488 0.05610754 0.1893628 0.6304923 0.2171921 0.006528258 0.1928524 0.5916541 0.2044637
138 0.8841944 0.2255025 0.8515792 0.194711 1.138049 0.1930638 1.008105 0.2168963 1.282002 0.2180224
139 -0.138218 0.2135416 0.4509401 0.1931015 -0.1374845 0.1875789 -0.1050216 0.2123684 -0.3041691 0.199713
140 0.06645895 0.2271537 -0.490608 0.2107747 -0.4512625 0.1847224 -0.3922136 0.2271521 -0.8355701 0.2085107
141 1.404882 0.2138683 1.30899 0.2008433 1.5558 0.1836509 1.248555 0.1927501 1.418055 0.2170063
142 -0.08896718 0.1920896 0.1676229 0.2188943 0.35928 0.1956322 -0.3779881 0.193601 0.1973463 0.1903549
143 -0.04596473 0.1929799 0.2192903 0.2024358 0.3941633 0.1937695 0.06276387 0.2171487 0.3617022 0.2168063
144 -0.0565769 0.2024917 0.0807551 0.2019278 0.03050764 0.2193542 0.01113288 0.2146825 -0.02089469 0.2021777
145 0.2740082 0.2254268 0.5085661 0.2279618 -0.08693018 0.1862949 0.1447166 0.1890262 0.4874859 0.1999241
146 0.4662505 0.203761 0.2659567 0.1968801 0.1261243 0.2093725 0.01430341 0.2243302 -0.110359 0.2013579
147 0.2191649 0.1920134 -0.04586624 0.2373373 0.1367494 0.185164 0.1474184 0.2004594 -0.2341291 0.1725648
148 0.5770005 0.2585514 0.5684657 0.1825038 0.5430681 0.1840076 0.001956597 0.1828718 0.4653212 0.2165341
149 -0.1662327 0.2310323 -0.5008136 0.2163973 -0.3261698 0.2098282 -0.3178077 0.2031486 -0.4735766 0.197169
150 0.4464359 0.193984 0.3358275 0.2231522 0.6139835 0.2047203 0.8592154 0.1963338 0.6765658 0.2192063
151 0.4839982 0.1989908 0.3609955 0.1851327 0.151311 0.2212679 0.2459317 0.199695 0.1894476 0.2177554
152 -0.2070371 0.2089326 0.1532308 0.203467 0.3428924 0.205283 0.5772495 0.1781688 0.1635097 0.1878816
153 0.1232812 0.2006133 0.3883282 0.2032627 -0.1471964 0.2276379 0.5137317 0.190685 0.09533253 0.2042107
154 -0.1491174 0.2001878 0.1010974 0.2191637 -0.1523179 0.2017174 0.2254164 0.2044598 -0.4165178 0.1864468
155 0.349517 0.1980888 0.7767839 0.2112803 0.722616 0.2186469 0.3382171 0.2041488 0.9318305 0.2241828
156 0.2949974 0.1917333 0.4228929 0.2217426 0.1943395 0.2200641 -0.2902404 0.1962186 0.3629513 0.1993945
157 0.1693665 0.2019985 -0.269139 0.209145 -0.2595729 0.2186702 0.1248478 0.2163288 -0.1358547 0.2131463
158 -0.4223385 0.2250784 -0.668438 0.2257784 -1.064849 0.2158021 -1.206068 0.1943341 -0.9027243 0.1822458
159 -0.2646862 0.1920944 -0.4136996 0.2317065 -0.3309156 0.2069558 -0.4478058 0.1875474 -0.2347513 0.1881184
160 0.9224057 0.1982332 0.593063 0.2144608 0.5182848 0.2064607 0.5122819 0.2279769 1.043482 0.2078554
