1 -0.5205751 0.2179439 0.3033802 0.1873382 -0.1074431 0.2131578 -0.04981168 0.2151302 -0.08466298 0.2191544
2 0.9473306 0.2091797 -0.1859999 0.218798 0.3922531 0.2037667 0.227444 0.1913652 0.6225293 0.2026565
3 0.4074773 0.2096513 -0.1221371 0.1991794 0.5354528 0.2254131 0.7068172 0.2127705 0.7579754 0.2150394
4 -0.4830533 0.2251069 -0.5800304 0.1770582 -0.4011942 0.1873534 -0.09982522 0.1887135 -0.1501185 0.2080285
5 -1.16627 0.1905008 -0.5911424 0.2192524 0.1458937 0.1992263 0.08225316 0.1909161 0.139905 0.2192159
6 0.04858377 0.2252285 0.6615945 0.224869 -0.3589667 0.1887174 -0.276942 0.2205916 -0.06961538 0.15754
7 1.222521 0.2258772 -1.236923 0.28078 0.2933368 0.174891 0.4033267 0.1808645 0.1247715 0.1969864
8 0.8058502 0.2722038 -0.3846151 0.1943603 -0.08830345 0.1724401 0.1616312 0.2139836 -0.1633088 0.2188403
9 -2.212381 0.2352903 -0.7495022 0.2222289 -0.7653781 0.187935 -0.4213704 0.180497 -0.3120235 0.2119324
10 -1.066519 0.2320114 -0.277271 0.1772907 -0.6394873 0.1969071 -0.4920281 0.1996876 -0.5872536 0.2133324
11 0.9615362 0.2229294 -0.4555501 0.2435191 0.3485242 0.2061319 0.7637342 0.2107126 0.16907 0.1969503
12 0.3581792 0.2049582 -1.060899 0.2676801 -0.04119677 0.2051452 -0.1988112 0.2159473 -0.2529455 0.2060532
13 -0.5916266 0.1944731 -0.6279599 0.1847063 -0.1635038 0.2123966 -0.1096215 0.1927834 -0.01628654 0.1983684
14 1.024043 0.2191347 1.00753 0.1928229 0.1540007 0.1804103 0.1482424 0.2036528 0.1910869 0.2061543
15 -0.5113394 0.2292001 -0.04221757 0.2071794 0.2197556 0.2089375 0.2732654 0.212937 0.4469448 0.2203058
16 -0.5513362 0.2077728 -0.8514188 0.2221916 -0.5684226 0.2026657 -0.5489267 0.2044432 -0.7584155 0.2225038
17 -0.4396056 0.219844 1.351609 0.2370506 0.1319027 0.2158477 0.1832124 0.2224515 0.3523413 0.2386155
18 0.8724982 0.1908534 0.3895262 0.2171892 0.5414761 0.1982749 0.5043284 0.180329 0.5085776 0.2173719
19 2.074032 0.1992556 0.3288189 0.2160663 0.6841031 0.1988902 1.392152 0.1914134 0.866397 0.2185644
20 0.6530264 0.1968939 -0.2844006 0.1927045 -0.09759517 0.2017633 -0.11252 0.1980184 0.1140955 0.2107247
21 -0.3020178 0.2208475 0.5579417 0.2097029 0.8200863 0.2143712 0.4195437 0.2151516 0.6413046 0.214269
22 1.665421 0.1908852 1.132052 0.2059056 0.6716996 0.195027 0.4769066 0.1948227 0.5570824 0.2284358
23 -0.7839728 0.211238 0.7739597 0.2163155 0.4144969 0.2077083 0.3067968 0.2121492 0.198811 0.1809237
24 -0.7812582 0.1936335 -1.7112 0.2724668 -0.2648968 0.2087878 -0.4919118 0.1883983 -0.6064842 0.2197131
25 -0.3737603 0.1984919 0.4553127 0.2301538 -0.5412096 0.1707498 -0.1283218 0.2235585 -0.6788921 0.2138762
26 -0.481644 0.2037624 1.022507 0.2251153 0.7862398 0.188749 0.7162862 0.2027511 0.9805297 0.2031153
27 0.6783849 0.2082355 -1.086017 0.2568333 1.38948 0.2091539 0.8332309 0.2055441 0.8356662 0.192751
28 -0.9596393 0.2165802 0.6665006 0.2144778 -0.4375114 0.2333419 -0.7741064 0.2025201 -0.36166 0.1951883
29 0.04093193 0.2188432 -0.4727 0.2065082 -0.3932056 0.2052154 -0.1263586 0.2097783 -0.2821022 0.2006913
30 -1.197044 0.2101898 -0.4024754 0.2239153 -0.5727348 0.2018041 -0.602124 0.1878036 -0.418871 0.2116285
31 0.0316773 0.2082207 0.4500951 0.1894749 -0.1319451 0.20292 -0.2010722 0.2061039 -0.04209283 0.2277152
32 -0.8959035 0.2286912 -0.3887796 0.2117468 -0.4637238 0.2077846 -0.3011626 0.1770115 -0.3902993 0.1903823
